x;horodate;conso;prod
13913;2017-10-17 20:30:00;26721,137931512385;605,7921696826669
13914;2017-10-17 21:00:00;24645,125888139606;604,8461316152302
13915;2017-10-17 21:30:00;24386,480472431656;594,1658140513548
13916;2017-10-17 22:00:00;27237,250067615783;589,3443241068142
13917;2017-10-17 22:30:00;25994,49848627016;584,5489197643758
13918;2017-10-17 23:00:00;25397,15119249214;583,5898388958881
13919;2017-10-17 23:30:00;22723,00922683661;581,6716771589126
13920;2017-10-18 00:00:00;20601,341766914087;582,6307580274004
13921;2017-10-18 00:30:00;19849,489642957615;584,575005366478
13922;2017-10-18 01:00:00;27989,715841877238;588,4635000446331
13923;2017-10-18 01:30:00;24794,64611513979;588,4635000446331
13924;2017-10-18 02:00:00;22262,711534366783;588,4635000446331
13925;2017-10-18 02:30:00;20872,50406059988;587,5174619771965
13926;2017-10-18 03:00:00;26624,584948995966;590,4599185879149
13927;2017-10-18 03:30:00;24882,891611356266;588,5156712488374
13928;2017-10-18 04:00:00;22385,422639866392;578,7944345534497
13929;2017-10-18 04:30:00;21951,662059984315;576,8762728164743
13930;2017-10-18 05:00:00;22617,239437512588;576,8762728164743
13931;2017-10-18 05:30:00;23403,92302813031;576,8762728164743
13932;2017-10-18 06:00:00;23609,42216706652;574,9581110794988
13933;2017-10-18 06:30:00;25496,818907183442;573,0399493425235
13934;2017-10-18 07:00:00;27296,221075202033;572,0808684740358
13935;2017-10-18 07:30:00;28277,986495003584;585,5732146381189
13936;2017-10-18 08:00:00;27868,054293696987;2227,920686328076
13937;2017-10-18 08:30:00;27128,02186866888;10397,735126805115
13938;2017-10-18 09:00:00;27609,639186186338;22114,817757863006
13939;2017-10-18 09:30:00;27471,96543551856;33753,59500223479
13940;2017-10-18 10:00:00;26039,613968703678;44029,70885482295
13941;2017-10-18 10:30:00;25874,308901455734;51846,0412655989
13942;2017-10-18 11:00:00;26561,960569850417;57874,93327505452
13943;2017-10-18 11:30:00;24952,262894991247;63718,02402293729
13944;2017-10-18 12:00:00;24397,544590636822;67326,11913607363
13945;2017-10-18 12:30:00;23166,783146926286;69169,97035215414
13946;2017-10-18 13:00:00;29993,68881337017;71896,13862703631
13947;2017-10-18 13:30:00;27768,01102791846;70633,12342211178
13948;2017-10-18 14:00:00;26022,066973971763;68315,56650165375
13949;2017-10-18 14:30:00;24757,408642055972;63262,539976326334
13950;2017-10-18 15:00:00;31194,477352236343;34225,680468431136
13951;2017-10-18 15:30:00;29787,354506267995;30130,80871882244
13952;2017-10-18 16:00:00;26707,245390576747;28948,01047420013
13953;2017-10-18 16:30:00;25044,02343842104;21884,079143546238
13954;2017-10-18 17:00:00;23504,207870797145;12354,670707745618
13955;2017-10-18 17:30:00;23100,909685604907;9215,564763387702
13956;2017-10-18 18:00:00;25311,659812951388;6412,3608265889725
13957;2017-10-18 18:30:00;27863,738457074032;1211,1935467840851
13958;2017-10-18 19:00:00;30612,400026925807;579,7665582229885
13959;2017-10-18 19:30:00;30613,476958304975;584,575005366478
13960;2017-10-18 20:00:00;29116,71654616578;588,4635000446331
13961;2017-10-18 20:30:00;26510,03958947776;590,4077473837106
13962;2017-10-18 21:00:00;25449,42929601197;588,4895856467352
13963;2017-10-18 21:30:00;23699,07649353196;585,6123430412722
13964;2017-10-18 22:00:00;27886,873960469442;580,8169386988337
13965;2017-10-18 22:30:00;27374,05414789237;573,1442917509321
13966;2017-10-18 23:00:00;25236,86204144327;569,3079682769815
13967;2017-10-18 23:30:00;22906,708954306087;229,70204122498183
13968;2017-10-19 00:00:00;21560,652218062347;176,92650785605676
13969;2017-10-19 00:30:00;20353,614725499334;448,3594364391239
13970;2017-10-19 01:00:00;26988,506942884826;585,5080006328635
13971;2017-10-19 01:30:00;24756,286343356474;580,6995534893739
13972;2017-10-19 02:00:00;23210,099640138476;579,7535154219373
13973;2017-10-19 02:30:00;20843,248800147267;579,7665582229885
13974;2017-10-19 03:00:00;25949,217768170558;585,5862574391699
13975;2017-10-19 03:30:00;23597,224907598975;587,5044191761453
13976;2017-10-19 04:00:00;21594,08316402253;586,5453383076576
13977;2017-10-19 04:30:00;21229,288197920723;585,5862574391699
13978;2017-10-19 05:00:00;21481,690167002125;582,709014833707
13979;2017-10-19 05:30:00;22072,327637586597;582,709014833707
13980;2017-10-19 06:00:00;22606,842613976252;583,6680957021946
13981;2017-10-19 06:30:00;24957,313312469287;582,709014833707
13982;2017-10-19 07:00:00;27308,406697708968;582,709014833707
13983;2017-10-19 07:30:00;27621,123530195917;597,0821850599712
13984;2017-10-19 08:00:00;26346,479800649577;2034,596770479839
13985;2017-10-19 08:30:00;27472,271611528875;7413,7606066155595
13986;2017-10-19 09:00:00;26513,492912598587;16829,9138020675
13987;2017-10-19 09:30:00;26174,16851229754;28748,87351207244
13988;2017-10-19 10:00:00;25220,830332517107;41735,097596907915
13989;2017-10-19 10:30:00;24899,63126800229;52631,79106233785
13990;2017-10-19 11:00:00;24444,148967602552;57995,96711582159
13991;2017-10-19 11:30:00;25383,443817980355;64716,31771867565
13992;2017-10-19 12:00:00;24148,422625648032;58758,330188667205
13993;2017-10-19 12:30:00;23441,934355211146;66364,1460162224
13994;2017-10-19 13:00:00;29732,84421472124;67436,20655497331
13995;2017-10-19 13:30:00;26271,79630994986;72621,32926843458
13996;2017-10-19 14:00:00;24152,298399333922;69222,042361625
13997;2017-10-19 14:30:00;24574,373187217338;69369,02342224444
13998;2017-10-19 15:00:00;31140,79075256655;44520,21590828245
13999;2017-10-19 15:30:00;25599,12837927218;42108,84470039339
14000;2017-10-19 16:00:00;27097,430242421975;35145,522395622436
14001;2017-10-19 16:30:00;22862,862948194237;24292,455243146484
14002;2017-10-19 17:00:00;23933,263608894045;22380,33677667092
14003;2017-10-19 17:30:00;23985,32104349562;8102,796982209415
14004;2017-10-19 18:00:00;23951,4559577248;2543,930703487359
14005;2017-10-19 18:30:00;26988,536076050663;750,8164375928669
14006;2017-10-19 19:00:00;30121,990840681392;598,1195227347654
14007;2017-10-19 19:30:00;29121,37078539881;591,3146570479939
14008;2017-10-19 20:00:00;28012,939433898202;583,5376676916837
14009;2017-10-19 20:30:00;26206,173133914424;580,6604250862207
14010;2017-10-19 21:00:00;24089,923413066874;578,7422633492454
14011;2017-10-19 21:30:00;23344,228318423797;578,7553061502964
14012;2017-10-19 22:00:00;27840,52120712255;574,9059398752945
14013;2017-10-19 22:30:00;26044,3180009606;579,7796010240395
14014;2017-10-19 23:00:00;25087,01415110025;582,6698864305537
14015;2017-10-19 23:30:00;23679,924152556763;586,5322955066066
14016;2017-10-20 00:00:00;21433,983154474496;590,4207901847617
14017;2017-10-20 00:30:00;19962,80284684705;589,461709316274
14018;2017-10-20 01:00:00;28625,0658196109;588,5026284477863
14019;2017-10-20 01:30:00;24657,84968077441;586,584466710811
14020;2017-10-20 02:00:00;22503,375130623695;579,7796010240395
14021;2017-10-20 02:30:00;20889,677508947832;575,8780635448334
14022;2017-10-20 03:00:00;27287,257790981883;574,9189826763456
14023;2017-10-20 03:30:00;23999,27814211425;574,9189826763456
14024;2017-10-20 04:00:00;22547,577815860983;573,0008209393702
14025;2017-10-20 04:30:00;21615,491565037948;572,0417400708826
14026;2017-10-20 05:00:00;23480,86639151105;571,1348304065992
14027;2017-10-20 05:30:00;23190,368033799965;573,0921205467279
14028;2017-10-20 06:00:00;23139,258272502702;573,0921205467279
14029;2017-10-20 06:30:00;24872,074636410325;579,8709006313971
14030;2017-10-20 07:00:00;27893,232770897535;580,8430243009359
14031;2017-10-20 07:30:00;28072,770305932994;591,3798710532494
14032;2017-10-20 08:00:00;27522,838417969208;852,137436909012
14033;2017-10-20 08:30:00;28751,002972879578;2484,5805551110584
14034;2017-10-20 09:00:00;29196,60115438688;6604,712442733342
14035;2017-10-20 09:30:00;27503,711958794505;14081,085377186937
14036;2017-10-20 10:00:00;27223,308028809253;25161,72785193502
14037;2017-10-20 10:30:00;27199,72769191073;41950,14754176807
14038;2017-10-20 11:00:00;26940,60920370332;40039,75894123952
14039;2017-10-20 11:30:00;28759,55085618845;46181,90965744677
14040;2017-10-20 12:00:00;25738,12989955189;43288,2426949304
14041;2017-10-20 12:30:00;24382,029054019386;67633,06686953914
14042;2017-10-20 13:00:00;33495,17265962789;66045,12271748009
14043;2017-10-20 13:30:00;28789,37299683606;66832,84181727238
14044;2017-10-20 14:00:00;25930,398320565644;64079,418547245674
14045;2017-10-20 14:30:00;24624,110276200183;64316,15978453926
14046;2017-10-20 15:00:00;30484,136290964525;55649,1544849182
14047;2017-10-20 15:30:00;27085,31798881873;51199,9070990415
14048;2017-10-20 16:00:00;25500,7224087762;43561,31386832978
14049;2017-10-20 16:30:00;24991,51313312388;35466,882214875775
14050;2017-10-20 17:00:00;24133,74894939916;18211,72753867597
14051;2017-10-20 17:30:00;23513,715066340374;8632,707231074168
14052;2017-10-20 18:00:00;25101,673298016274;5946,674154337362
14053;2017-10-20 18:30:00;26804,293371336993;879,0497404400159
14054;2017-10-20 19:00:00;30408,743087336406;597,1343562641755
14055;2017-10-20 19:30:00;29846,26482108397;596,1752753956878
14056;2017-10-20 20:00:00;28386,636955139995;595,190108925098
14057;2017-10-20 20:30:00;27797,58315456711;587,4261623698388
14058;2017-10-20 21:00:00;25384,050236247043;585,4949578318124
14059;2017-10-20 21:30:00;24107,165468823092;582,6307580274004
14060;2017-10-20 22:00:00;29825,47578845854;577,835353684962
14061;2017-10-20 22:30:00;27300,86825824912;574,9581110794988
14062;2017-10-20 23:00:00;25760,579223329987;575,9171919479866
14063;2017-10-20 23:30:00;24513,427235513413;578,7944345534497
14064;2017-10-21 00:00:00;21997,663605081394;584,6141337696312
14065;2017-10-21 00:30:00;20607,975989534356;585,5862574391699
14066;2017-10-21 01:00:00;29056,72213735954;582,709014833707
14067;2017-10-21 01:30:00;25145,13215876292;579,8317722282438
14068;2017-10-21 02:00:00;22571,07005941341;578,8726913597561
14069;2017-10-21 02:30:00;21388,92944786585;579,8317722282438
14070;2017-10-21 03:00:00;27394,58579014422;573,0529921435746
14071;2017-10-21 03:30:00;24129,9741928242;572,0808684740358
14072;2017-10-21 04:00:00;22329,422851536983;570,1627067370605
14073;2017-10-21 04:30:00;21290,763790202698;569,2036258685728
14074;2017-10-21 05:00:00;21889,829530288225;569,2036258685728
14075;2017-10-21 05:30:00;21772,53538311585;568,2575878011361
14076;2017-10-21 06:00:00;20981,366058604923;567,2854641315973
14077;2017-10-21 06:30:00;21736,101993574703;572,1460824792912
14078;2017-10-21 07:00:00;22877,524349107072;575,0494106868565
14079;2017-10-21 07:30:00;23047,111854170696;588,4765428456841
14080;2017-10-21 08:00:00;22391,46745652122;1625,9192125251948
14081;2017-10-21 08:30:00;23096,96806694564;8835,60018606794
14082;2017-10-21 09:00:00;23258,37621361944;19932,967302505876
14083;2017-10-21 09:30:00;22881,092865513616;31451,80025331296
14084;2017-10-21 10:00:00;22781,13318562521;41353,78388782482
14085;2017-10-21 10:30:00;22168,27462930975;49988,41278001296
14086;2017-10-21 11:00:00;21739,330505917886;56460,429524562205
14087;2017-10-21 11:30:00;22326,584250977816;61905,863203655754
14088;2017-10-21 12:00:00;22795,441037070424;65392,29658252786
14089;2017-10-21 12:30:00;21762,268163376626;64153,29618649804
14090;2017-10-21 13:00:00;30726,66950471258;64059,83347148191
14091;2017-10-21 13:30:00;28047,755931468517;64329,772254595875
14092;2017-10-21 14:00:00;26970,6836332398;49709,26620967928
14093;2017-10-21 14:30:00;24796,334779716744;42274,7952208384
14094;2017-10-21 15:00:00;28935,505324144695;39935,519050902796
14095;2017-10-21 15:30:00;28764,22421776919;36566,199570599565
14096;2017-10-21 16:00:00;24929,69860412738;31577,221971745177
14097;2017-10-21 16:30:00;24104,390566803122;18076,50664949192
14098;2017-10-21 17:00:00;22793,10199793968;12656,896732274232
14099;2017-10-21 17:30:00;22271,83085511577;8408,428032247159
14100;2017-10-21 18:00:00;23641,59806242824;3302,0289070960475
14101;2017-10-21 18:30:00;25871,2254653727;750,6358941776291
14102;2017-10-21 19:00:00;29213,077607798667;579,857857830346
14103;2017-10-21 19:30:00;28602,882647853934;568,3488874084937
14104;2017-10-21 20:00:00;26513,364170509827;568,3488874084937
14105;2017-10-21 20:30:00;25729,424287961803;560,5718980521835
14106;2017-10-21 21:00:00;23919,601581077703;554,7652416370531
14107;2017-10-21 21:30:00;22492,15618060249;552,8470799000777
14108;2017-10-21 22:00:00;27944,483846624335;551,88799903159
14109;2017-10-21 22:30:00;26970,99409990642;552,8470799000777
14110;2017-10-21 23:00:00;25011,855159042978;552,8601227011287
14111;2017-10-21 23:30:00;23034,628804275624;558,6798219173104
14112;2017-10-22 00:00:00;21706,874225734784;558,6798219173104
14113;2017-10-22 00:30:00;19484,28481730262;559,6519455868491
14114;2017-10-22 01:00:00;26686,26282761249;560,6631976595411
14115;2017-10-22 01:30:00;24572,423718067275;562,6074449986187
14116;2017-10-22 02:00:00;21394,236731122997;566,4437684725694
14117;2017-10-22 02:30:00;19826,5677173457;561,5701073238245
14118;2017-10-22 03:00:00;25745,61607603203;553,7800751664631
14119;2017-10-22 03:30:00;23140,766914052696;551,8619134294878
14120;2017-10-22 04:00:00;20794,394066002027;551,8619134294878
14121;2017-10-22 04:30:00;20343,17670065871;550,9028325610002
14122;2017-10-22 05:00:00;20620,506299479275;552,8601227011287
14123;2017-10-22 05:30:00;20059,161893290016;555,7895365107962
14124;2017-10-22 06:00:00;19071,79740705038;558,7059075194124
14125;2017-10-22 06:30:00;19635,747887248817;559,7041167910535
14126;2017-10-22 07:00:00;20311,635761785576;561,6222785280288
14127;2017-10-22 07:30:00;21307,39441422363;569,3203075720003
14128;2017-10-22 08:00:00;20070,286868528336;1530,7689615911213
14129;2017-10-22 08:30:00;20082,49404105663;9896,662908098191
14130;2017-10-22 09:00:00;20979,410624775475;22162,098789550648
14131;2017-10-22 09:30:00;21557,92702161326;34315,652725828346
14132;2017-10-22 10:00:00;21050,850662489607;45694,86073702076
14133;2017-10-22 10:30:00;21206,29726544325;55292,913657372024
14134;2017-10-22 11:00:00;21814,0038234316;62951,63564316935
14135;2017-10-22 11:30:00;21307,23187427233;67485,74883517828
14136;2017-10-22 12:00:00;21267,42052624831;72727,70777226902
14137;2017-10-22 12:30:00;21892,27158498837;66891,59087071406
14138;2017-10-22 13:00:00;26153,370571069605;67816,50052736525
14139;2017-10-22 13:30:00;24348,77884977573;70733,16921786235
14140;2017-10-22 14:00:00;21483,56740222901;73246,37674732444
14141;2017-10-22 14:30:00;18934,046690525087;69499,563415146
14142;2017-10-22 15:00:00;24699,100469222205;64230,575790170864
14143;2017-10-22 15:30:00;23981,651764810835;63102,59000460226
14144;2017-10-22 16:00:00;22620,407692198343;57286,7407835516
14145;2017-10-22 16:30:00;21252,443950770055;44421,20453269905
14146;2017-10-22 17:00:00;20491,30341652728;30745,325204250228
14147;2017-10-22 17:30:00;21427,307822284776;17812,5958821504
14148;2017-10-22 18:00:00;22360,916628996136;5208,453567120488
14149;2017-10-22 18:30:00;25614,455999945974;559,2320310240283
14150;2017-10-22 19:00:00;28471,267542954083;185,67562088190573
14151;2017-10-22 19:30:00;28955,0270089008;185,67562088190573
14152;2017-10-22 20:00:00;28863,151576283082;185,67562088190573
14153;2017-10-22 20:30:00;27264,568172445088;180,81500253421186
14154;2017-10-22 21:00:00;25700,51673542536;174,01013684744044
14155;2017-10-22 21:30:00;25489,788587768635;174,01013684744044
14156;2017-10-22 22:00:00;30005,614750372042;174,01013684744044
14157;2017-10-22 22:30:00;28784,84272069949;174,01013684744044
14158;2017-10-22 23:00:00;28249,940601452465;174,01013684744044
14159;2017-10-22 23:30:00;25301,616805847578;179,84287886467308
14160;2017-10-23 00:00:00;23591,90847786874;179,84287886467308
14161;2017-10-23 00:30:00;22761,994429096667;181,78712620375063
14162;2017-10-23 01:00:00;30777,34794790315;185,67562088190573
14163;2017-10-23 01:30:00;27395,549903042527;185,67562088190573
14164;2017-10-23 02:00:00;25334,742326929016;180,81500253421186
14165;2017-10-23 02:30:00;24236,81776473055;171,0937658388241
14166;2017-10-23 03:00:00;29249,24819788142;171,0937658388241
14167;2017-10-23 03:30:00;26529,882213981444;171,0937658388241
14168;2017-10-23 04:00:00;25017,499230805355;171,0937658388241
14169;2017-10-23 04:30:00;24540,97551721807;175,95438418651798
14170;2017-10-23 05:00:00;25494,99250851119;177,89863152559553
14171;2017-10-23 05:30:00;24679,541617858238;182,7592498732894
14172;2017-10-23 06:00:00;23991,86561848923;183,73137354282818
14173;2017-10-23 06:30:00;25333,009412829757;183,73137354282818
14174;2017-10-23 07:00:00;27977,879599863023;183,73137354282818
14175;2017-10-23 07:30:00;28468,64172756177;192,36310135921738
14176;2017-10-23 08:00:00;27984,809924357753;1285,4248573921302
14177;2017-10-23 08:30:00;28694,298561336836;9341,355171062447
14178;2017-10-23 09:00:00;28914,572097296208;21846,499266723462
14179;2017-10-23 09:30:00;28278,887558953327;34301,95073337844
14180;2017-10-23 10:00:00;27326,910630122533;45619,63400209031
14181;2017-10-23 10:30:00;26603,52978369659;55465,72140856747
14182;2017-10-23 11:00:00;26194,96521133756;63691,624332853586
14183;2017-10-23 11:30:00;27541,78568298289;64667,72623437366
14184;2017-10-23 12:00:00;25535,076890849035;66731,13368845452
14185;2017-10-23 12:30:00;24066,578400477156;75673,99090228492
14186;2017-10-23 13:00:00;32291,256106488363;76574,52364178003
14187;2017-10-23 13:30:00;29303,671522890363;76181,0800253627
14188;2017-10-23 14:00:00;26797,082131912648;74285,45628959032
14189;2017-10-23 14:30:00;25239,82667404566;71058,58024806585
14190;2017-10-23 15:00:00;30597,121415626498;66384,01632180183
14191;2017-10-23 15:30:00;28200,786042559368;60220,29903229001
14192;2017-10-23 16:00:00;26336,779627711046;52522,69926931892
14193;2017-10-23 16:30:00;25555,453952583593;42219,06907376498
14194;2017-10-23 17:00:00;23973,67816207644;29903,21766577511
14195;2017-10-23 17:30:00;25948,760152138835;16092,0033223256
14196;2017-10-23 18:00:00;27360,69802168722;5129,768637798255
14197;2017-10-23 18:30:00;29835,0839491431;764,7875260521159
14198;2017-10-23 19:00:00;33297,616451550246;592,2998235185838
14199;2017-10-23 19:30:00;32888,99894172874;591,3407426500961
14200;2017-10-23 20:00:00;30492,885513722063;591,3407426500961
14201;2017-10-23 20:30:00;28795,795805388516;585,5210434339145
14202;2017-10-23 21:00:00;27823,32882617619;578,7553061502964
14203;2017-10-23 21:30:00;25690,80315622419;577,7962252818087
14204;2017-10-23 22:00:00;31515,79455893296;575,8780635448334
14205;2017-10-23 22:30:00;31062,722251726816;573,0008209393702
14206;2017-10-23 23:00:00;28342,826196096605;572,0417400708826
14207;2017-10-23 23:30:00;26049,475039825393;574,0120730120623
14208;2017-10-24 00:00:00;24953,23544689211;575,9693631521909
14209;2017-10-24 00:30:00;24107,951530479866;575,9693631521909
14210;2017-10-24 01:00:00;31754,25947971741;576,9284440206786
14211;2017-10-24 01:30:00;28954,474767211806;580,8169386988337
14212;2017-10-24 02:00:00;27230,86548385638;573,0399493425235
14213;2017-10-24 02:30:00;24807,912493026306;567,2072073252909
14214;2017-10-24 03:00:00;30376,081202842808;568,1662881937785
14215;2017-10-24 03:30:00;28022,521208010847;568,1662881937785
14216;2017-10-24 04:00:00;26825,204958560233;566,2481264568032
14217;2017-10-24 04:30:00;26853,130524655815;571,1087448044971
14218;2017-10-24 05:00:00;27176,815865588753;572,093911275087
14219;2017-10-24 05:30:00;26984,8580533747;575,982405953242
14220;2017-10-24 06:00:00;26066,020701094953;577,9136104912684
14221;2017-10-24 06:30:00;27956,259482237838;578,8857341608073
14222;2017-10-24 07:00:00;30505,488276108277;579,8317722282438
14223;2017-10-24 07:30:00;31107,556283749665;592,2215667122773
14224;2017-10-24 08:00:00;30084,183422713817;1638,9163410758636
14225;2017-10-24 08:30:00;32333,012663259928;4404,002151768166
14226;2017-10-24 09:00:00;33324,45465515941;7077,283975388689
14227;2017-10-24 09:30:00;33332,15632879412;11478,786306425569
14228;2017-10-24 10:00:00;33224,07633811693;19729,07288903563
14229;2017-10-24 10:30:00;32676,452251680155;34175,71383073787
14230;2017-10-24 11:00:00;32145,259095555062;36989,90353728391
14231;2017-10-24 11:30:00;31941,075024593963;40872,672064210004
14232;2017-10-24 12:00:00;27176,30786696654;63009,3457725996
14233;2017-10-24 12:30:00;26648,208327068747;65787,09984369446
14234;2017-10-24 13:00:00;33950,80211021348;70116,68796541114
14235;2017-10-24 13:30:00;31088,80615084993;70888,75157885572
14236;2017-10-24 14:00:00;26829,01751754972;71156,20235493936
14237;2017-10-24 14:30:00;25759,22671094789;66006,86325697748
14238;2017-10-24 15:00:00;31348,04075353833;59994,56971798801
14239;2017-10-24 15:30:00;29094,37768455145;54437,05612032678
14240;2017-10-24 16:00:00;26968,731407868454;41890,412056313406
14241;2017-10-24 16:30:00;25284,950691455248;37318,93886812492
14242;2017-10-24 17:00:00;24788,641529695138;26937,290453605838
14243;2017-10-24 17:30:00;25917,63808407344;16036,990056927396
14244;2017-10-24 18:00:00;27752,78185248668;5138,319477374565
14245;2017-10-24 18:30:00;30458,31955406285;747,3180801758095
14246;2017-10-24 19:00:00;33154,08166161137;613,8438870612404
14247;2017-10-24 19:30:00;33390,48152035111;609,4154678527666
14248;2017-10-24 20:00:00;30908,12227816347;605,4866817441042
14249;2017-10-24 20:30:00;29532,747130406708;596,563061491845
14250;2017-10-24 21:00:00;28282,210607631452;595,2515000211279
14251;2017-10-24 21:30:00;26217,645219633978;595,3812792442259
14252;2017-10-24 22:00:00;32209,763345560234;596,0716298175776
14253;2017-10-24 22:30:00;30968,88397372441;597,5974243245183
14254;2017-10-24 23:00:00;28668,554941696846;600,2041762008312
14255;2017-10-24 23:30:00;26560,85866986386;596,7068857253565
14256;2017-10-25 00:00:00;25198,653612084905;568,3097590053404
14257;2017-10-25 00:30:00;23159,683567006632;566,3655116662629
14258;2017-10-25 01:00:00;31341,19617656499;559,5606459794915
14259;2017-10-25 01:30:00;29071,37126936153;559,5606459794915
14260;2017-10-25 02:00:00;25814,833669171545;559,5860280755613
14261;2017-10-25 02:30:00;24448,081196508247;560,5197268479792
14262;2017-10-25 03:00:00;30574,499520867874;562,4770169881078
14263;2017-10-25 03:30:00;28587,66262444778;565,3933879967242
14264;2017-10-25 04:00:00;26246,129960874707;563,4752262597488
14265;2017-10-25 04:30:00;25747,17493959925;562,516145391261
14266;2017-10-25 05:00:00;26366,200835525717;568,3358446074426
14267;2017-10-25 05:30:00;27062,9328057675;565,4064307977752
14268;2017-10-25 06:00:00;26231,05530604769;555,6721513013364
14269;2017-10-25 06:30:00;27388,070549075914;556,6442749708751
14270;2017-10-25 07:00:00;29218,211939728848;555,6851941023875
14271;2017-10-25 07:30:00;30936,12760349171;563,3708838513401
14272;2017-10-25 08:00:00;30102,26674337622;1073,0942092467737
14273;2017-10-25 08:30:00;30398,38790262708;7650,623362177221
14274;2017-10-25 09:00:00;31251,46040832082;20440,55799371485
14275;2017-10-25 09:30:00;29491,94936346684;33781,52538038736
14276;2017-10-25 10:00:00;29101,49299909376;42841,68364164335
14277;2017-10-25 10:30:00;27703,165828064222;52588,532394378046
14278;2017-10-25 11:00:00;28030,933937537608;60144,60990517695
14279;2017-10-25 11:30:00;27848,977739311667;65563,79592942704
14280;2017-10-25 12:00:00;27193,548543591085;66021,28329256192
14281;2017-10-25 12:30:00;23394,100579900434;64251,364157432356
14282;2017-10-25 13:00:00;31487,1003317051;69896,37091918617
14283;2017-10-25 13:30:00;29130,859470168893;68753,31317143152
14284;2017-10-25 14:00:00;26997,192243961308;65740,63887051502
14285;2017-10-25 14:30:00;25188,31069988865;64086,68437402298
14286;2017-10-25 15:00:00;29844,43456183895;58437,81618296277
14287;2017-10-25 15:30:00;28348,807226414297;51478,54359986665
14288;2017-10-25 16:00:00;27144,892046783832;47660,61803224105
14289;2017-10-25 16:30:00;26728,67561057381;34785,143039976305
14290;2017-10-25 17:00:00;24263,747290109775;23017,19859352635
14291;2017-10-25 17:30:00;25102,08393476553;12253,875636797926
14292;2017-10-25 18:00:00;26608,00927978191;5207,434707691044
14293;2017-10-25 18:30:00;29880,172858316495;737,3336166996735
14294;2017-10-25 19:00:00;33015,99467389076;579,7665582229885
14295;2017-10-25 19:30:00;32758,85344852455;583,6420101000924
14296;2017-10-25 20:00:00;30882,794739979043;582,6698864305537
14297;2017-10-25 20:30:00;29087,940334861145;582,6698864305537
14298;2017-10-25 21:00:00;26263,57725090583;579,7796010240395
14299;2017-10-25 21:30:00;24919,137886670327;574,9189826763456
14300;2017-10-25 22:00:00;30832,288666;574,9320254773968
14301;2017-10-25 22:30:00;28733,89069630109;574,9320254773968
14302;2017-10-25 23:00:00;27299,02003596542;575,9171919479866
14303;2017-10-25 23:30:00;25823,823323324195;580,7647674946294
14304;2017-10-26 00:00:00;23641,783486307533;577,8744820881152
14305;2017-10-26 00:30:00;22004,46923906046;575,9171919479866
14306;2017-10-26 01:00:00;30678,954262676918;572,0417400708826
14307;2017-10-26 01:30:00;27561,5815366322;573,0138637404214
14308;2017-10-26 02:00:00;25007,757352921646;573,9729446089091
14309;2017-10-26 02:30:00;23608,63266358232;579,7926438250906
14310;2017-10-26 03:00:00;29990,855011491818;580,7647674946294
14311;2017-10-26 03:30:00;27018,667174969258;576,8893156175253
14312;2017-10-26 04:00:00;25138,935122943287;573,0138637404214
14313;2017-10-26 04:30:00;24600,085106766375;572,0547828719336
14314;2017-10-26 05:00:00;26105,48701833348;573,0138637404214
14315;2017-10-26 05:30:00;25627,055582102992;578,8466057576541
14316;2017-10-26 06:00:00;24869,444764593096;579,8056866261417
14317;2017-10-26 06:30:00;26361,1692879419;572,0286972698315
14318;2017-10-26 07:00:00;29236,433476721715;572,0156544687804
14319;2017-10-26 07:30:00;29904,331912637022;588,3200292330711
14320;2017-10-26 08:00:00;30000,901899205855;1229,834536117488
14321;2017-10-26 08:30:00;30692,661678498356;6940,914704971932
14322;2017-10-26 09:00:00;30834,248856423488;13777,339134013222
14323;2017-10-26 09:30:00;29770,350167888253;24104,631148430566
14324;2017-10-26 10:00:00;30102,20284566519;33209,46560623311
14325;2017-10-26 10:30:00;28803,08231873865;34091,119291224335
14326;2017-10-26 11:00:00;29729,73056930802;41304,63356535602
14327;2017-10-26 11:30:00;28537,858647521793;43254,36930395773
14328;2017-10-26 12:00:00;27914,482298654002;45778,528250053976
14329;2017-10-26 12:30:00;24918,512813126694;46731,249849570406
14330;2017-10-26 13:00:00;32313,90092229958;64517,49440745037
14331;2017-10-26 13:30:00;29781,63793142001;68055,57106588339
14332;2017-10-26 14:00:00;27356,056814637184;68278,8907790392
14333;2017-10-26 14:30:00;24868,76706436622;65486,511951123386
14334;2017-10-26 15:00:00;30498,377686259886;60749,348605556246
14335;2017-10-26 15:30:00;28706,814807160732;55544,44586932847
14336;2017-10-26 16:00:00;25960,17200590473;47551,26314086074
14337;2017-10-26 16:30:00;25348,54575026728;37956,36908324779
14338;2017-10-26 17:00:00;24684,038767217906;26247,719369365528
14339;2017-10-26 17:30:00;25546,703063522164;12333,962366932383
14340;2017-10-26 18:00:00;27025,885521725402;3683,164073452888
14341;2017-10-26 18:30:00;30026,06550560656;667,9868448047077
14342;2017-10-26 19:00:00;32522,235421623875;576,8893156175253
14343;2017-10-26 19:30:00;31558,850597184173;575,9171919479866
14344;2017-10-26 20:00:00;29387,974633735063;577,835353684962
14345;2017-10-26 20:30:00;27865,27003393108;583,6680957021946
14346;2017-10-26 21:00:00;27375,372325552344;582,709014833707
14347;2017-10-26 21:30:00;25293,002242777286;572,0547828719336
14348;2017-10-26 22:00:00;30850,232907759877;566,2611692578542
14349;2017-10-26 22:30:00;29576,91836904351;561,4527221143646
